,grasslandParkland,largeHerb,organicCarbon,roeDeer,tamworthPig,thornyScrub,woodland,ID,accepted?
54,1.097363396,0.788056487,1.185672093,1.521312954,1.075244996,4.024180154,0.986703954,2,Rejected
55,1.097363396,2,1.185672093,1.521312954,0.5,4.024180154,0.986703954,2,Rejected
56,1.186167696,1.697591659,1.215877152,1.545943726,0.514935524,4.170319387,0.971514582,2,Rejected
57,1.237515287,1.482086926,1.247187795,1.571776802,0.530277732,4.324834085,0.956878269,2,Rejected
58,1.260605671,1.321515877,1.276084777,1.596217951,0.546020499,4.487097111,0.942816271,2,Rejected
59,1.263997935,1.197510285,1.300345629,1.617953455,0.562159983,4.656968178,0.92940342,2,Rejected
60,1.263997935,1.1,1.300345629,1.617953455,1.3,4.656968178,0.92940342,2,Rejected
61,1.273106615,1.019150678,1.331567446,1.636717441,1.3184033,4.829844782,0.90651007,2,Rejected
62,1.271444115,0.95227602,1.355533022,1.652995028,1.336828985,5.009125592,0.884543821,2,Rejected
63,1.26280494,0.896006071,1.372842178,1.667044962,1.355267063,5.195096695,0.863563471,2,Rejected
64,1.249035238,0.848276988,1.384540391,1.679402464,1.373716612,5.387864716,0.843561145,2,Rejected
65,1.249035238,1.1,1.384540391,1.679402464,1.5,5.387864716,0.843561145,2,Rejected
66,1.25579694,1.020588682,1.39709412,1.691320283,1.516321384,5.575506086,0.821778823,2,Rejected
67,1.252095947,0.954859652,1.406784895,1.703437732,1.532635946,5.770010526,0.80104028,2,Rejected
68,1.241581651,0.899551884,1.413319929,1.715105198,1.548938007,5.971445799,0.781342594,2,Rejected
69,1.226175408,0.852623661,1.417112814,1.726386227,1.565230295,6.179790505,0.762653452,2,Rejected
70,1.226175408,1.8,1.417112814,1.726386227,0.18,6.179790505,0.762653452,2,Rejected
71,1.230759982,1.562944642,1.402152082,1.73883821,0.187055798,6.371617571,0.757783151,2,Rejected
72,1.214526934,1.388231974,1.391538036,1.752349317,0.19440196,6.57604703,0.753974231,2,Rejected
73,1.186746346,1.254322117,1.382124928,1.76541273,0.202049396,6.791909001,0.751163881,2,Rejected
74,1.151943821,1.14932113,1.373542275,1.778414239,0.210011185,7.018495014,0.749299202,2,Rejected
75,1.151943821,0.6,1.373542275,1.778414239,3,7.018495014,0.749299202,2,Rejected
76,1.162400441,0.587839893,1.411679837,1.791404698,2.949197106,7.239803361,0.71845602,2,Rejected
77,1.164539739,0.576922001,1.439522143,1.804887962,2.902820901,7.465503854,0.68983903,2,Rejected
78,1.160224053,0.567112857,1.45894491,1.818496883,2.860438267,7.69574263,0.663285372,2,Rejected
79,1.151021401,0.558302556,1.471698392,1.831866136,2.821685153,7.930548227,0.638639488,2,Rejected
80,1.151021401,1.2,1.471698392,1.831866136,0.5,7.930548227,0.638639488,2,Rejected
81,1.112338759,1.107752091,1.440382193,1.844896159,0.517163553,8.173017896,0.636351584,2,Rejected
82,1.073144881,1.032528239,1.416074376,1.857602205,0.534857283,8.424775595,0.634754848,2,Rejected
83,1.03473653,0.969987643,1.396352873,1.870605486,0.553095112,8.685007223,0.633803195,2,Rejected
84,0.997464901,0.917581887,1.380431421,1.884113209,0.571891155,8.952886804,0.633444474,2,Rejected
85,0.997464901,1.21,1.380431421,1.884113209,0.5,8.952886804,0.633444474,2,Rejected
86,0.977830623,1.117989786,1.369221674,1.898756965,0.517692811,9.209406452,0.633380181,2,Rejected
87,0.953431055,1.043035883,1.361121847,1.914924472,0.535963945,9.473173325,0.633842105,2,Rejected
88,0.926519771,0.980801249,1.354785266,1.9318712,0.55482614,9.743189306,0.634798836,2,Rejected
89,0.898163437,0.928687825,1.349848112,1.949487583,0.574292634,10.01860217,0.636220846,2,Rejected
90,0.898163437,1.523666233,1.349848112,1.949487583,2.339553855,10.01860217,0.636220846,2,Rejected
91,0.949223993,1.367974228,1.384777167,1.969363886,2.336994088,10.21489042,0.618705589,2,Rejected
92,0.981200329,1.247361937,1.416333658,1.991210751,2.335145,10.41567996,0.602010223,2,Rejected
93,0.998448957,1.150893327,1.442747167,2.011793924,2.333939028,10.61981104,0.586108023,2,Rejected
94,1.003069293,1.073086673,1.464712298,2.032214254,2.333338399,10.82727149,0.571003526,2,Rejected
95,1.003069293,1.933412994,1.464712298,2.032214254,0.238260796,10.82727149,0.571003526,2,Rejected
96,0.9924446,1.67245577,1.449130346,2.051366185,0.248536048,11.02270571,0.572900536,2,Rejected
97,0.966511695,1.48297192,1.437251097,2.068686663,0.259254856,11.23421936,0.575616267,2,Rejected
98,0.93255332,1.339532233,1.426716778,2.084249201,0.270435427,11.45851879,0.579100573,2,Rejected
99,0.894400676,1.228057674,1.417101284,2.098842303,0.282097481,11.69337449,0.583313858,2,Rejected
100,0.978792799,1,1.797778724,2.407344663,1,20.49073586,0.904717031,3,Rejected
101,0.994735659,1.03160736,1.874079564,2.560781938,1.060870805,22.17682133,0.904039076,3,Rejected
102,0.99211438,1.065480991,1.95373332,2.716767808,1.127701888,23.79802353,0.902973091,3,Rejected
103,0.975140176,1.101323797,2.032600703,2.865626078,1.200803773,25.32919009,0.901423734,3,Rejected
104,0.947163925,1.138828088,2.109213568,3.00805977,1.280435606,26.7554217,0.899474466,3,Rejected
105,0.947163925,2,2.109213568,3.00805977,0.5,26.7554217,0.899474466,3,Rejected
106,0.947810135,1.93180793,2.16258345,3.138844267,0.541780898,27.82597855,0.908632303,3,Rejected
107,0.931402799,1.879930642,2.217573463,3.251415758,0.587733846,28.80528701,0.917287376,3,Rejected
108,0.903408496,1.840199595,2.268186321,3.348829836,0.638138018,29.69673947,0.925761667,3,Rejected
109,0.867374735,1.810304302,2.314957327,3.43198554,0.693309098,30.50154296,0.934068548,3,Rejected
110,0.867374735,1.1,2.314957327,3.43198554,1.3,30.50154296,0.934068548,3,Rejected
111,0.798217199,1.150192253,2.372987134,3.505470596,1.396611425,31.44621496,0.933102463,3,Rejected
112,0.73788748,1.20002458,2.418231553,3.5734476,1.500072061,32.27810711,0.93199011,3,Rejected
113,0.686161616,1.24897544,2.456354565,3.633393345,1.610280137,33.00041397,0.930264692,3,Rejected
114,0.642360037,1.296631498,2.487757119,3.686530661,1.727047266,33.61919305,0.927623882,3,Rejected
115,0.642360037,1.1,2.487757119,3.686530661,1.5,33.61919305,0.927623882,3,Rejected
116,0.585505521,1.15752838,2.501915091,3.734268232,1.614073291,34.23366929,0.928987846,3,Rejected
117,0.539025402,1.213770089,2.517535497,3.776376968,1.734799534,34.75020499,0.929309532,3,Rejected
118,0.501597829,1.268131115,2.533882266,3.81165657,1.861807607,35.17700984,0.928169022,3,Rejected
119,0.47204089,1.320167769,2.550751939,3.841326398,1.99463618,35.52250592,0.925316954,3,Rejected
120,0.47204089,1.8,2.550751939,3.841326398,0.18,35.52250592,0.925316954,3,Rejected
121,0.422176066,1.797073146,2.496169992,3.865444722,0.199398377,35.71387176,0.954734795,3,Rejected
122,0.378833705,1.795155299,2.468355417,3.883912951,0.220876043,35.87642994,0.985084,3,Rejected
123,0.341007126,1.793984545,2.453551279,3.900777243,0.244621871,36.01367183,1.016275417,3,Rejected
124,0.308022729,1.793417294,2.451702232,3.914932989,0.270871102,36.12607026,1.048086716,3,Rejected
125,0.308022729,0.6,2.451702232,3.914932989,3,36.12607026,1.048086716,3,Rejected
126,0.290648942,0.661908389,2.55770267,3.930115957,3.150999285,36.55252931,1.025474204,3,Rejected
127,0.277392067,0.726950136,2.627064749,3.949961179,3.302459087,36.89843574,1.001366468,3,Rejected
128,0.268157112,0.7944862,2.677369329,3.965185756,3.453178263,37.16788876,0.975488023,3,Rejected
129,0.262740717,0.863762962,2.707859691,3.978246454,3.6020822,37.37028358,0.948007122,3,Rejected
130,0.262740717,1.2,2.707859691,3.978246454,0.5,37.37028358,0.948007122,3,Rejected
131,0.223912678,1.261785632,2.596350265,3.993115368,0.552284561,37.55622017,0.978781964,3,Rejected
132,0.192945159,1.320465444,2.540231688,4.00837512,0.609590568,37.68241419,1.009486607,3,Rejected
133,0.168128247,1.375551051,2.512532656,4.021077172,0.672205342,37.75512393,1.039653694,3,Rejected
134,0.148231766,1.42668507,2.509056849,4.032425464,0.740436711,37.78256224,1.068961197,3,Rejected
135,0.148231766,1.21,2.509056849,4.032425464,0.5,37.78256224,1.068961197,3,Rejected
136,0.127217918,1.272171189,2.504336579,4.04354128,0.552712172,37.87912412,1.103556903,3,Rejected
137,0.110370254,1.330932524,2.510765684,4.055566655,0.610435511,37.92231944,1.13748099,3,Rejected
138,0.096819633,1.385804773,2.523113035,4.064273277,0.67343776,37.91896555,1.170226962,3,Rejected
139,0.08594211,1.436476984,2.540961912,4.072328202,0.742024597,37.87800597,1.201533242,3,Rejected
140,0.08594211,1.856387741,2.540961912,4.072328202,0.5634784,37.87800597,1.201533242,3,Rejected
141,0.079743798,1.853159491,2.55746125,4.075132561,0.622073099,37.64360788,1.233699815,3,Rejected
142,0.07457064,1.849499834,2.574491815,4.069160637,0.685690439,37.42897845,1.263912692,3,Rejected
143,0.070248095,1.845574961,2.591183737,4.062216174,0.754574632,37.23527222,1.292192924,3,Rejected
144,0.066670462,1.841471524,2.607521996,4.054049158,0.82898512,37.0594778,1.318270269,3,Rejected
145,0.066670462,1.044618467,2.607521996,4.054049158,0.927465015,37.0594778,1.318270269,3,Rejected
146,0.058929821,1.111635911,2.621160629,4.052313336,1.015514749,37.22295535,1.343223048,3,Rejected
147,0.052672415,1.17674547,2.639244861,4.062483997,1.11030543,37.32554175,1.365891312,3,Rejected
148,0.047670528,1.239187595,2.659905109,4.068661989,1.211860677,37.36921229,1.38530713,3,Rejected
149,0.043718681,1.298370332,2.681813985,4.077374022,1.320152516,37.36792449,1.401431325,3,Rejected
150,0.962323896,1,1.617637822,1.998191319,1,9.945795415,0.617880165,4,Rejected
151,1.029409199,0.985211598,1.682818051,2.081237262,1.027086472,10.83905766,0.585776613,4,Rejected
152,1.082341838,0.973620652,1.751583609,2.17524012,1.055282341,11.77492414,0.554416396,4,Rejected
153,1.120743755,0.964808267,1.822250379,2.274712571,1.084630953,12.74729622,0.523846285,4,Rejected
154,1.144709878,0.958490449,1.893595306,2.380061042,1.115175368,13.75183941,0.49421415,4,Rejected
155,1.144709878,2,1.893595306,2.380061042,0.5,13.75183941,0.49421415,4,Rejected
156,1.230193715,1.79209681,1.958342647,2.492069976,0.519149082,14.66678904,0.471963446,4,Rejected
157,1.279442903,1.640710371,2.029274255,2.606384586,0.539303191,15.60622997,0.44998982,4,Rejected
158,1.298729399,1.526482802,2.100145116,2.717269319,0.560495599,16.56174138,0.428485981,4,Rejected
159,1.292562029,1.439559314,2.169219149,2.825907024,0.582766188,17.52905067,0.407632834,4,Rejected
160,1.292562029,1.1,2.169219149,2.825907024,1.3,17.52905067,0.407632834,4,Rejected
161,1.259656391,1.085485587,2.253454888,2.928064082,1.337325268,18.5383739,0.380188835,4,Rejected
162,1.220420789,1.074386763,2.323216667,3.024079545,1.375916726,19.54328433,0.354341212,4,Rejected
163,1.176770795,1.066170553,2.382198735,3.116196369,1.415776718,20.53939187,0.330061115,4,Rejected
164,1.129983847,1.060473891,2.431916184,3.204504599,1.456905244,21.52090219,0.307275174,4,Rejected
165,1.129983847,1.1,2.431916184,3.204504599,1.5,21.52090219,0.307275174,4,Rejected
166,1.086084042,1.091765468,2.476868086,3.28941145,1.542627634,22.47366163,0.285509596,4,Rejected
167,1.040136503,1.086012401,2.516705184,3.37184965,1.586467784,23.40214575,0.265129188,4,Rejected
168,0.993325102,1.082352031,2.552825561,3.451297805,1.631489097,24.30163072,0.246049619,4,Rejected
169,0.9463864,1.080503903,2.585758832,3.527717119,1.67765137,25.16822969,0.228197053,4,Rejected
170,0.9463864,1.8,2.585758832,3.527717119,0.18,25.16822969,0.228197053,4,Rejected
171,0.913632387,1.671579428,2.563841162,3.599552344,0.18939235,25.89181281,0.220188775,4,Rejected
172,0.870953288,1.57385807,2.559008145,3.66579886,0.199345816,26.60127207,0.212549763,4,Rejected
173,0.823118309,1.497277734,2.560505851,3.727643933,0.209889495,27.29223265,0.205285873,4,Rejected
174,0.772338182,1.437255522,2.568012536,3.785082683,0.221056558,27.96131089,0.198371449,4,Rejected
175,0.772338182,0.6,2.568012536,3.785082683,3,27.96131089,0.198371449,4,Rejected
176,0.726544056,0.634544757,2.682818586,3.84119161,3.029115789,28.71612409,0.177787296,4,Rejected
177,0.684602787,0.669208437,2.761144278,3.898232861,3.058666968,29.42265836,0.159316637,4,Rejected
178,0.646274948,0.703745838,2.821028109,3.952174871,3.088539345,30.07729651,0.142701237,4,Rejected
179,0.611271645,0.737915284,2.860824169,4.004274366,3.118622966,30.68105997,0.127780139,4,Rejected
180,0.611271645,1.2,2.860824169,4.004274366,0.5,30.68105997,0.127780139,4,Rejected
181,0.559370302,1.193675446,2.777200177,4.052519177,0.525404198,31.20709275,0.122983013,4,Rejected
182,0.512435567,1.188994218,2.733509035,4.093217554,0.552060227,31.6960036,0.118353653,4,Rejected
183,0.469884761,1.185657034,2.708627972,4.13003535,0.580003078,32.15050604,0.113881925,4,Rejected
184,0.431299236,1.183463867,2.698581546,4.163752024,0.609267849,32.571759,0.109554974,4,Rejected
185,0.431299236,1.21,2.698581546,4.163752024,0.5,32.571759,0.109554974,4,Rejected
186,0.395903019,1.205352045,2.694349847,4.194463361,0.526020719,32.95770864,0.105681745,4,Rejected
187,0.363653107,1.20191949,2.694711995,4.223063125,0.553304409,33.31439884,0.101919906,4,Rejected
188,0.334269777,1.19947782,2.697439348,4.249503969,0.581884479,33.64291138,0.098258462,4,Rejected
189,0.307514302,1.197873356,2.701966923,4.273918547,0.611793938,33.94455184,0.094689555,4,Rejected
190,0.307514302,0.959365651,2.701966923,4.273918547,1.171522479,33.94455184,0.094689555,4,Rejected
191,0.281984779,0.983342714,2.729004315,4.297226074,1.220793066,34.26599616,0.089827167,4,Rejected
192,0.259431299,1.005746792,2.749040276,4.32054413,1.271423444,34.55308853,0.08512107,4,Rejected
193,0.23944906,1.02657575,2.765281181,4.341931675,1.323354548,34.80749874,0.08056372,4,Rejected
194,0.221720492,1.045847739,2.77847354,4.361019716,1.376520905,35.03151906,0.076153198,4,Rejected
195,0.221720492,1.039087799,2.77847354,4.361019716,0.461680124,35.03151906,0.076153198,4,Rejected
196,0.200322032,1.057512067,2.75018033,4.378747536,0.486755084,35.26678109,0.07380367,4,Rejected
197,0.181440792,1.074473105,2.736050374,4.395661055,0.513064985,35.47564241,0.071491995,4,Rejected
198,0.164719725,1.090029469,2.728649813,4.410859398,0.540642432,35.660071,0.069213409,4,Rejected
199,0.149894113,1.10424076,2.727016348,4.424332301,0.569521485,35.82212976,0.066965722,4,Rejected
200,0.789732706,1,1.21235375,3.276419136,1,18.54885734,1.087951453,5,Rejected
201,0.840522609,1.013725758,1.242983589,3.38335432,1.039738568,19.78225763,1.08013839,5,Rejected
202,0.874355184,1.029244471,1.275807951,3.493965459,1.081604368,20.93946981,1.071481714,5,Rejected
203,0.893837391,1.04633312,1.307014953,3.596313362,1.12555063,22.00466572,1.061961781,5,Rejected
204,0.901160847,1.064791295,1.336086459,3.691926303,1.171517862,22.97652279,1.051790107,5,Rejected
205,0.901160847,2,1.336086459,3.691926303,0.5,22.97652279,1.051790107,5,Rejected
206,0.946249819,1.940672998,1.365870499,3.779937239,0.527281944,23.56266371,1.056029325,5,Rejected
207,0.97463843,1.890722925,1.39496312,3.855903653,0.556098126,24.07552595,1.058763204,5,Rejected
208,0.990002946,1.848286577,1.420266271,3.918500229,0.58645952,24.52512312,1.060305241,5,Rejected
209,0.994912634,1.812157146,1.44171055,3.969438958,0.618388046,24.91946958,1.060859698,5,Rejected
210,0.994912634,1.1,1.44171055,3.969438958,1.3,24.91946958,1.060859698,5,Rejected
211,0.964875771,1.122031514,1.459247686,4.010736751,1.352418226,25.49831311,1.044361956,5,Rejected
212,0.938132091,1.144296594,1.468769257,4.042686207,1.406232033,26.01744224,1.027980545,5,Rejected
213,0.914744387,1.166665264,1.472817182,4.067270513,1.461329826,26.48095623,1.011594984,5,Rejected
214,0.894743125,1.189003835,1.473620964,4.087665346,1.517580166,26.89537413,0.995138073,5,Rejected
215,0.894743125,1.1,1.473620964,4.087665346,1.5,26.89537413,0.995138073,5,Rejected
216,0.868816279,1.125827764,1.470442916,4.104556331,1.557158178,27.3006548,0.97936269,5,Rejected
217,0.8477541,1.151473113,1.466260061,4.118808454,1.61526508,27.66232986,0.963473705,5,Rejected
218,0.831116912,1.176825834,1.461614821,4.130607669,1.674178861,27.98287725,0.947322301,5,Rejected
219,0.818564851,1.201776423,1.457141967,4.140711345,1.733744024,28.2659942,0.930801572,5,Rejected
220,0.818564851,1.8,1.457141967,4.140711345,0.18,28.2659942,0.930801572,5,Rejected
221,0.775886639,1.78034867,1.434625552,4.148239787,0.191974719,28.35021264,0.951181626,5,Rejected
222,0.739118679,1.76288595,1.418525276,4.152581859,0.204705892,28.42931937,0.972292517,5,Rejected
223,0.707093337,1.747348694,1.407101466,4.156585517,0.218235194,28.50225025,0.994055286,5,Rejected
224,0.679108168,1.733512219,1.399378544,4.161324266,0.232606572,28.56802879,1.016362582,5,Rejected
225,0.679108168,0.6,1.399378544,4.161324266,3,28.56802879,1.016362582,5,Rejected
226,0.698615989,0.632586673,1.423834284,4.167472144,3.030622077,28.96230893,0.968920083,5,Rejected
227,0.715636677,0.66623217,1.438255967,4.176331643,3.060931343,29.31851324,0.923743745,5,Rejected
228,0.730902338,0.700828352,1.44601662,4.185222013,3.090798572,29.63764696,0.880639756,5,Rejected
229,0.744961625,0.736253818,1.449180676,4.192703429,3.120127567,29.92103145,0.83945444,5,Rejected
230,0.744961625,1.2,1.449180676,4.192703429,0.5,29.92103145,0.83945444,5,Rejected
231,0.66853985,1.228024867,1.410349758,4.196804613,0.530720453,30.1046511,0.857081142,5,Rejected
232,0.609156091,1.25517217,1.381159908,4.195922525,0.563038359,30.26296804,0.875461434,5,Rejected
233,0.561927441,1.281383046,1.359435362,4.196920331,0.596995308,30.3976809,0.89436294,5,Rejected
234,0.524437306,1.306590033,1.34403024,4.198097966,0.632623863,30.50625596,0.913484829,5,Rejected
235,0.524437306,1.21,1.34403024,4.198097966,0.5,30.50625596,0.913484829,5,Rejected
236,0.484773909,1.238674109,1.330178267,4.200066777,0.530902068,30.636943,0.936367182,5,Rejected
237,0.452737473,1.266353925,1.320992467,4.204955757,0.563415885,30.73622257,0.959500687,5,Rejected
238,0.426848465,1.29294584,1.315572719,4.211024623,0.597571648,30.80324433,0.982578771,5,Rejected
239,0.406149449,1.318368884,1.313340212,4.218015933,0.633392403,30.84052456,1.00536048,5,Rejected
240,0.406149449,0.831958434,1.313340212,4.218015933,1.01289269,30.84052456,1.00536048,5,Rejected
241,0.379226229,0.869506025,1.31293937,4.226814443,1.064986594,31.04697451,1.019087404,5,Rejected
242,0.357495237,0.907211616,1.313547058,4.237434659,1.11879756,31.20600647,1.031988458,5,Rejected
243,0.340278723,0.944865429,1.315171018,4.247231369,1.174229791,31.32008185,1.04374558,5,Rejected
244,0.327050981,0.982267261,1.31769286,4.255906043,1.231173374,31.39413911,1.054145676,5,Rejected
245,0.327050981,1.945491261,1.31769286,4.255906043,1.685376906,31.39413911,1.054145676,5,Rejected
246,0.364381816,1.919320046,1.340086929,4.257227398,1.749354436,30.9923198,1.045914121,5,Rejected
247,0.406354511,1.894790995,1.35810375,4.247077706,1.812913921,30.64127365,1.034541431,5,Rejected
248,0.452714461,1.871885963,1.373619044,4.236276667,1.87596564,30.34147227,1.020428179,5,Rejected
249,0.503154688,1.850548415,1.387269858,4.224750573,1.938414544,30.08383192,1.003694897,5,Rejected
250,0.913945297,1,1.219809459,1.174742271,1,4.268896681,0.805041516,6,Rejected
251,1.001444214,0.981622988,1.245775921,1.197575204,1.04678494,4.516132113,0.769786537,6,Rejected
252,1.079670154,0.965380219,1.270092517,1.224714581,1.095696176,4.772287851,0.734536574,6,Rejected
253,1.148043929,0.951022594,1.29258883,1.25429323,1.146796341,5.037349469,0.699429127,6,Rejected
254,1.206271061,0.938370057,1.313212758,1.285922961,1.200155357,5.311472752,0.664625719,6,Rejected
255,1.206271061,2,1.313212758,1.285922961,0.5,5.311472752,0.664625719,6,Rejected
256,1.295353844,1.838381303,1.334105168,1.320015424,0.527180296,5.539702165,0.639622364,6,Rejected
257,1.358883084,1.708812779,1.354195806,1.35561972,0.555906858,5.778678498,0.614874115,6,Rejected
258,1.402985411,1.602380455,1.371759179,1.389748382,0.586245566,6.028528615,0.590523313,6,Rejected
259,1.429615616,1.514510567,1.387187762,1.423217282,0.618284985,6.289473076,0.566641515,6,Rejected
260,1.429615616,1.1,1.387187762,1.423217282,1.3,6.289473076,0.566641515,6,Rejected
261,1.446284533,1.076912739,1.40553887,1.455591708,1.36104312,6.582614665,0.533619533,6,Rejected
262,1.459190598,1.056578784,1.419571564,1.485819591,1.424613891,6.885685077,0.501706106,6,Rejected
263,1.469439467,1.038664312,1.430256122,1.514610282,1.490772663,7.198855254,0.470935111,6,Rejected
264,1.477684624,1.022919227,1.438338728,1.542444912,1.559582367,7.522028083,0.441311089,6,Rejected
265,1.477684624,1.1,1.438338728,1.542444912,1.5,7.522028083,0.441311089,6,Rejected
266,1.487660452,1.079307162,1.444617913,1.569883175,1.569793418,7.849355781,0.413371884,6,Rejected
267,1.495500832,1.061162879,1.44986438,1.597400095,1.64235967,8.186215962,0.386513682,6,Rejected
268,1.502060683,1.045272568,1.454528625,1.625207813,1.717752023,8.532308305,0.360727401,6,Rejected
269,1.507813044,1.031411716,1.458950283,1.653484502,1.796020682,8.887107326,0.336002072,6,Rejected
270,1.507813044,1.8,1.458950283,1.653484502,0.18,8.887107326,0.336002072,6,Rejected
271,1.487379547,1.687566928,1.446585428,1.68094851,0.191456556,9.203153355,0.326430187,6,Rejected
272,1.462574699,1.594985962,1.436597866,1.706816742,0.203703006,9.536160145,0.3173103,6,Rejected
273,1.436239154,1.517565431,1.428243782,1.731982704,0.216797852,9.885467206,0.308611618,6,Rejected
274,1.409377802,1.452473343,1.421477403,1.756989365,0.230809867,10.25020702,0.300285868,6,Rejected
275,1.409377802,0.6,1.421477403,1.756989365,3,10.25020702,0.300285868,6,Rejected
276,1.45811044,0.612986265,1.4502608,1.785956775,3.101152575,10.67259274,0.270377886,6,Rejected
